P_NAME,P_STATUS,P_YEAR,P_UPDATED,P_PERIOD,P_SEMI_MAJOR_AXIS,P_SEMI_MAJOR_AXIS_ERROR_MIN,P_SEMI_MAJOR_AXIS_ERROR_MAX,P_ECCENTRICITY,P_ANGULAR_DISTANCE,P_DETECTION,S_RA,S_DEC,S_DISTANCE,S_MASS,S_MASS_ERROR_MIN,S_MASS_ERROR_MAX,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_TYPE,S_TEMPERATURE,S_LOG_G,S_ALT_NAMES,P_FLUX,P_TYPE,S_TYPE_TEMP,S_DEC_T,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,S_CONSTELLATION,S_CONSTELLATION_ENG,P_RADIUS_EST,P_MASS_EST,KM_Clusters
1258.0,3.0,2016.0,115.0,24.158868,0.106,-0.013,0.009,0.11,1.59,8.0,334.62198,-9.612382,66.56,0.27,-0.09,0.08,0.33,-0.03,0.03,175.0,3360.47,4.25645276590931,0.0,1.1141621,5.0,5.0,2400.0,0.29817579,1.0,0.0,2.0,3.0,83.0,1.28915,2.2098374,1
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
181.0,3.0,2013.0,0.0,62.24,0.213,-0.022,0.019,0.02,31.3,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.45846827,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
182.0,3.0,2013.0,0.0,39.026,0.156,-0.017,0.014,0.03,22.9,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.85492484,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
3814.0,3.0,2017.0,92.0,6.099615,0.02817,-0.00087,0.00083,0.085,2.27,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.69973431,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,0.91922,0.61976461,2
3814.0,3.0,2017.0,92.0,6.099615,0.02817,-0.00087,0.00083,0.085,2.27,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.69973431,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,0.91922,0.61976461,2
3815.0,3.0,2017.0,92.0,9.20669,0.0371,-0.0011,0.0011,0.063,2.98,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.40276158,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.04253,0.68015193,2
181.0,3.0,2013.0,0.0,62.24,0.213,-0.022,0.019,0.02,31.3,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.45846827,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
3814.0,3.0,2017.0,92.0,6.099615,0.02817,-0.00087,0.00083,0.085,2.27,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.69973431,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,0.91922,0.61976461,2
1651.0,3.0,2016.0,66.0,86.828989,1.9163466225680938,-0.09711531307857046,0.10395002001457408,0.11986309198585941,60.00763566771654,8.0,297.48669,46.996716,236.0,0.54,-0.04,0.03,0.51,-0.03,0.03,175.0,3784.0,4.75,0.0,0.48947689,5.0,5.0,1702.0,0.36261568,1.0,1.0,2.0,30.0,75.0,1.40125,2.5458987,0
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
3815.0,3.0,2017.0,92.0,9.20669,0.0371,-0.0011,0.0011,0.063,2.98,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.40276158,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.04253,0.68015193,2
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
1258.0,3.0,2016.0,115.0,24.158868,0.106,-0.013,0.009,0.11,1.59,8.0,334.62198,-9.612382,66.56,0.27,-0.09,0.08,0.33,-0.03,0.03,175.0,3360.47,4.25645276590931,0.0,1.1141621,5.0,5.0,2400.0,0.29817579,1.0,0.0,2.0,3.0,83.0,1.28915,2.2098374,1
3814.0,3.0,2017.0,92.0,6.099615,0.02817,-0.00087,0.00083,0.085,2.27,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.69973431,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,0.91922,0.61976461,2
3815.0,3.0,2017.0,92.0,9.20669,0.0371,-0.0011,0.0011,0.063,2.98,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.40276158,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.04253,0.68015193,2
1258.0,3.0,2016.0,115.0,24.158868,0.106,-0.013,0.009,0.11,1.59,8.0,334.62198,-9.612382,66.56,0.27,-0.09,0.08,0.33,-0.03,0.03,175.0,3360.47,4.25645276590931,0.0,1.1141621,5.0,5.0,2400.0,0.29817579,1.0,0.0,2.0,3.0,83.0,1.28915,2.2098374,1
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
2931.0,3.0,2015.0,19.0,112.3053,0.409,-0.06,0.209,0.04,1.2,8.0,285.36659,39.280081,342.0,0.61,-0.03,0.03,0.6,-0.02,0.02,175.0,4402.0,4.67,0.0,0.7245901,5.0,4.0,620.0,0.36229954,1.0,1.0,2.0,51.0,49.0,1.3452,2.3754251,0
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
3815.0,3.0,2017.0,92.0,9.20669,0.0371,-0.0011,0.0011,0.063,2.98,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.40276158,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.04253,0.68015193,2
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
3815.0,3.0,2017.0,92.0,9.20669,0.0371,-0.0011,0.0011,0.063,2.98,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.40276158,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.04253,0.68015193,2
180.0,3.0,2011.0,0.0,28.14,0.125,-0.013,0.012,0.02,18.4,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,1.3312158,5.0,5.0,2782.0,0.27748178,1.0,0.0,2.0,72.0,63.0,1.777887,3.813936,1
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
1651.0,3.0,2016.0,66.0,86.828989,1.9163466225680938,-0.09711531307857046,0.10395002001457408,0.11986309198585941,60.00763566771654,8.0,297.48669,46.996716,236.0,0.54,-0.04,0.03,0.51,-0.03,0.03,175.0,3784.0,4.75,0.0,0.48947689,5.0,5.0,1702.0,0.36261568,1.0,1.0,2.0,30.0,75.0,1.40125,2.5458987,0
182.0,3.0,2013.0,0.0,39.026,0.156,-0.017,0.014,0.03,22.9,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.85492484,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
2931.0,3.0,2015.0,19.0,112.3053,0.409,-0.06,0.209,0.04,1.2,8.0,285.36659,39.280081,342.0,0.61,-0.03,0.03,0.6,-0.02,0.02,175.0,4402.0,4.67,0.0,0.7245901,5.0,4.0,620.0,0.36229954,1.0,1.0,2.0,51.0,49.0,1.3452,2.3754251,0
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
182.0,3.0,2013.0,0.0,39.026,0.156,-0.017,0.014,0.03,22.9,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.85492484,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
3815.0,3.0,2017.0,92.0,9.20669,0.0371,-0.0011,0.0011,0.063,2.98,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.40276158,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.04253,0.68015193,2
2931.0,3.0,2015.0,19.0,112.3053,0.409,-0.06,0.209,0.04,1.2,8.0,285.36659,39.280081,342.0,0.61,-0.03,0.03,0.6,-0.02,0.02,175.0,4402.0,4.67,0.0,0.7245901,5.0,4.0,620.0,0.36229954,1.0,1.0,2.0,51.0,49.0,1.3452,2.3754251,0
180.0,3.0,2011.0,0.0,28.14,0.125,-0.013,0.012,0.02,18.4,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,1.3312158,5.0,5.0,2782.0,0.27748178,1.0,0.0,2.0,72.0,63.0,1.777887,3.813936,1
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
3814.0,3.0,2017.0,92.0,6.099615,0.02817,-0.00087,0.00083,0.085,2.27,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.69973431,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,0.91922,0.61976461,2
182.0,3.0,2013.0,0.0,39.026,0.156,-0.017,0.014,0.03,22.9,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.85492484,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
3814.0,3.0,2017.0,92.0,6.099615,0.02817,-0.00087,0.00083,0.085,2.27,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.69973431,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,0.91922,0.61976461,2
1258.0,3.0,2016.0,115.0,24.158868,0.106,-0.013,0.009,0.11,1.59,8.0,334.62198,-9.612382,66.56,0.27,-0.09,0.08,0.33,-0.03,0.03,175.0,3360.47,4.25645276590931,0.0,1.1141621,5.0,5.0,2400.0,0.29817579,1.0,0.0,2.0,3.0,83.0,1.28915,2.2098374,1
3814.0,3.0,2017.0,92.0,6.099615,0.02817,-0.00087,0.00083,0.085,2.27,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.69973431,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,0.91922,0.61976461,2
180.0,3.0,2011.0,0.0,28.14,0.125,-0.013,0.012,0.02,18.4,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,1.3312158,5.0,5.0,2782.0,0.27748178,1.0,0.0,2.0,72.0,63.0,1.777887,3.813936,1
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
182.0,3.0,2013.0,0.0,39.026,0.156,-0.017,0.014,0.03,22.9,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.85492484,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
1651.0,3.0,2016.0,66.0,86.828989,1.9163466225680938,-0.09711531307857046,0.10395002001457408,0.11986309198585941,60.00763566771654,8.0,297.48669,46.996716,236.0,0.54,-0.04,0.03,0.51,-0.03,0.03,175.0,3784.0,4.75,0.0,0.48947689,5.0,5.0,1702.0,0.36261568,1.0,1.0,2.0,30.0,75.0,1.40125,2.5458987,0
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
3815.0,3.0,2017.0,92.0,9.20669,0.0371,-0.0011,0.0011,0.063,2.98,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.40276158,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.04253,0.68015193,2
2931.0,3.0,2015.0,19.0,112.3053,0.409,-0.06,0.209,0.04,1.2,8.0,285.36659,39.280081,342.0,0.61,-0.03,0.03,0.6,-0.02,0.02,175.0,4402.0,4.67,0.0,0.7245901,5.0,4.0,620.0,0.36229954,1.0,1.0,2.0,51.0,49.0,1.3452,2.3754251,0
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
1258.0,3.0,2016.0,115.0,24.158868,0.106,-0.013,0.009,0.11,1.59,8.0,334.62198,-9.612382,66.56,0.27,-0.09,0.08,0.33,-0.03,0.03,175.0,3360.47,4.25645276590931,0.0,1.1141621,5.0,5.0,2400.0,0.29817579,1.0,0.0,2.0,3.0,83.0,1.28915,2.2098374,1
182.0,3.0,2013.0,0.0,39.026,0.156,-0.017,0.014,0.03,22.9,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.85492484,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
181.0,3.0,2013.0,0.0,62.24,0.213,-0.022,0.019,0.02,31.3,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.45846827,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
1651.0,3.0,2016.0,66.0,86.828989,1.9163466225680938,-0.09711531307857046,0.10395002001457408,0.11986309198585941,60.00763566771654,8.0,297.48669,46.996716,236.0,0.54,-0.04,0.03,0.51,-0.03,0.03,175.0,3784.0,4.75,0.0,0.48947689,5.0,5.0,1702.0,0.36261568,1.0,1.0,2.0,30.0,75.0,1.40125,2.5458987,0
181.0,3.0,2013.0,0.0,62.24,0.213,-0.022,0.019,0.02,31.3,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.45846827,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
1258.0,3.0,2016.0,115.0,24.158868,0.106,-0.013,0.009,0.11,1.59,8.0,334.62198,-9.612382,66.56,0.27,-0.09,0.08,0.33,-0.03,0.03,175.0,3360.47,4.25645276590931,0.0,1.1141621,5.0,5.0,2400.0,0.29817579,1.0,0.0,2.0,3.0,83.0,1.28915,2.2098374,1
1651.0,3.0,2016.0,66.0,86.828989,1.9163466225680938,-0.09711531307857046,0.10395002001457408,0.11986309198585941,60.00763566771654,8.0,297.48669,46.996716,236.0,0.54,-0.04,0.03,0.51,-0.03,0.03,175.0,3784.0,4.75,0.0,0.48947689,5.0,5.0,1702.0,0.36261568,1.0,1.0,2.0,30.0,75.0,1.40125,2.5458987,0
3814.0,3.0,2017.0,92.0,6.099615,0.02817,-0.00087,0.00083,0.085,2.27,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.69973431,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,0.91922,0.61976461,2
180.0,3.0,2011.0,0.0,28.14,0.125,-0.013,0.012,0.02,18.4,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,1.3312158,5.0,5.0,2782.0,0.27748178,1.0,0.0,2.0,72.0,63.0,1.777887,3.813936,1
2931.0,3.0,2015.0,19.0,112.3053,0.409,-0.06,0.209,0.04,1.2,8.0,285.36659,39.280081,342.0,0.61,-0.03,0.03,0.6,-0.02,0.02,175.0,4402.0,4.67,0.0,0.7245901,5.0,4.0,620.0,0.36229954,1.0,1.0,2.0,51.0,49.0,1.3452,2.3754251,0
181.0,3.0,2013.0,0.0,62.24,0.213,-0.022,0.019,0.02,31.3,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.45846827,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
182.0,3.0,2013.0,0.0,39.026,0.156,-0.017,0.014,0.03,22.9,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.85492484,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
3815.0,3.0,2017.0,92.0,9.20669,0.0371,-0.0011,0.0011,0.063,2.98,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.40276158,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.04253,0.68015193,2
3814.0,3.0,2017.0,92.0,6.099615,0.02817,-0.00087,0.00083,0.085,2.27,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.69973431,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,0.91922,0.61976461,2
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
182.0,3.0,2013.0,0.0,39.026,0.156,-0.017,0.014,0.03,22.9,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.85492484,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
3816.0,3.0,2017.0,92.0,12.35294,0.0451,-0.0014,0.0014,0.061,3.63,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,0.27251393,5.0,5.0,2318.0,0.19878386,1.0,1.0,2.0,3.0,83.0,1.13221,1.3412342,2
182.0,3.0,2013.0,0.0,39.026,0.156,-0.017,0.014,0.03,22.9,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.85492484,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
1258.0,3.0,2016.0,115.0,24.158868,0.106,-0.013,0.009,0.11,1.59,8.0,334.62198,-9.612382,66.56,0.27,-0.09,0.08,0.33,-0.03,0.03,175.0,3360.47,4.25645276590931,0.0,1.1141621,5.0,5.0,2400.0,0.29817579,1.0,0.0,2.0,3.0,83.0,1.28915,2.2098374,1
181.0,3.0,2013.0,0.0,62.24,0.213,-0.022,0.019,0.02,31.3,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.45846827,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
181.0,3.0,2013.0,0.0,62.24,0.213,-0.022,0.019,0.02,31.3,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,0.45846827,5.0,5.0,2782.0,0.27748178,1.0,1.0,2.0,72.0,63.0,1.4001882,2.542624,1
180.0,3.0,2011.0,0.0,28.14,0.125,-0.013,0.012,0.02,18.4,7.0,259.74509,-34.996827,6.8,0.33,-0.02,0.02,0.8180329532039875,-0.08054655364484262,0.1074953743647638,175.0,3350.0,4.69,0.0,1.3312158,5.0,5.0,2782.0,0.27748178,1.0,0.0,2.0,72.0,63.0,1.777887,3.813936,1
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
3813.0,3.0,2016.0,92.0,4.04961,0.02144,-0.00063,0.00066,0.07,1.73,8.0,346.62201,-5.041274,12.43,0.08,-0.01,0.01,0.12,0.0,0.0,175.0,2559.0,4.25645276590931,0.0,1.2065612,3.0,5.0,2318.0,0.19878386,1.0,0.0,2.0,3.0,83.0,0.77349,0.40999812,2
